[ 2017-07-04T09:37:06+08:00 ]  127.0.0.1 /favicon.ico | ERR: (ThinkException) 无法加载模块favicon.ico
[ 2017-07-04T09:37:13+08:00 ] /Public/doLogin.html | SQL: INSERT INTO `user_operate` (`status`,`userid`,`remark`,`type`,`ip`,`timeadd`) VALUES (1,'1','用户登录',1,'127.0.0.1','2017-07-04 09:37:13') [ RunTime:0.009256s ]

[ 2017-07-04T09:37:13+08:00 ] 127.0.0.1 /
[ 2017-07-04T09:37:13+08:00 ] / | SQL: SHOW COLUMNS FROM `auth` [ RunTime:0.006471s ]
[ 2017-07-04T09:37:13+08:00 ] / | SQL: SHOW COLUMNS FROM auth_rule ar [ RunTime:0.006194s ]
[ 2017-07-04T09:37:13+08:00 ] / | SQL: SELECT ar.*,u.username as addname FROM auth_rule ar LEFT JOIN user u on u.id=ar.adduser WHERE ar.status=1 and ar.pid != 0 ORDER BY ar.sort asc,ar.timeadd  [ RunTime:0.007829s ]
[ 2017-07-04T09:37:13+08:00 ] / | SQL: SHOW COLUMNS FROM `user` [ RunTime:0.006929s ]
[ 2017-07-04T09:37:13+08:00 ] / | SQL: SELECT `typeid` FROM `user` WHERE id=1 LIMIT 1   [ RunTime:0.005285s ]

[ 2017-07-04T09:37:14+08:00 ] 127.0.0.1 /Public/getJsMenu.html
[ 2017-07-04T09:37:14+08:00 ] /Public/getJsMenu.html | SQL: SHOW COLUMNS FROM `auth_group` [ RunTime:0.006597s ]
[ 2017-07-04T09:37:14+08:00 ] /Public/getJsMenu.html | SQL: SELECT * FROM `auth_group` WHERE status=1  [ RunTime:0.006265s ]
[ 2017-07-04T09:37:14+08:00 ] /Public/getJsMenu.html | SQL: SHOW COLUMNS FROM `user` [ RunTime:0.006712s ]
[ 2017-07-04T09:37:14+08:00 ] /Public/getJsMenu.html | SQL: SELECT `groupid` FROM `user` WHERE id='1' LIMIT 1   [ RunTime:0.005415s ]
[ 2017-07-04T09:37:14+08:00 ] /Public/getJsMenu.html | SQL: SELECT `groupid` FROM `user` WHERE id='1' LIMIT 1   [ RunTime:0.011947s ]
[ 2017-07-04T09:37:14+08:00 ] /Public/getJsMenu.html | SQL: SHOW COLUMNS FROM auth_rule ar [ RunTime:0.009068s ]
[ 2017-07-04T09:37:14+08:00 ] /Public/getJsMenu.html | SQL: SELECT ar.*,u.username as addname FROM auth_rule ar LEFT JOIN user u on u.id=ar.adduser WHERE ar.status=1 and ar.pid != 0 and ar.groupid='1' ORDER BY ar.sort asc,ar.timeadd  [ RunTime:0.006896s ]
[ 2017-07-04T09:37:14+08:00 ] /Public/getJsMenu.html | SQL: SELECT `typeid` FROM `user` WHERE id=1 LIMIT 1   [ RunTime:0.005388s ]
[ 2017-07-04T09:37:14+08:00 ] /Public/getJsMenu.html | SQL: SELECT * FROM `auth_rule` WHERE pid=0 and status=1 and groupid='1' ORDER BY sort desc,timeadd asc  [ RunTime:0.006209s ]

[ 2017-07-04T09:37:14+08:00 ]  127.0.0.1 /favicon.ico | ERR: (ThinkException) 无法加载模块favicon.ico
[ 2017-07-04T09:37:14+08:00 ]  127.0.0.1 /favicon.ico | ERR: (ThinkException) 无法加载模块favicon.ico
[ 2017-07-04T09:37:14+08:00 ] 127.0.0.1 /Index/system.html
[ 2017-07-04T09:37:14+08:00 ] /Index/system.html | SQL: SHOW COLUMNS FROM `auth` [ RunTime:0.006264s ]
[ 2017-07-04T09:37:14+08:00 ] /Index/system.html | SQL: SHOW COLUMNS FROM auth_rule ar [ RunTime:0.004808s ]
[ 2017-07-04T09:37:14+08:00 ] /Index/system.html | SQL: SELECT ar.*,u.username as addname FROM auth_rule ar LEFT JOIN user u on u.id=ar.adduser WHERE ar.status=1 and ar.pid != 0 ORDER BY ar.sort asc,ar.timeadd  [ RunTime:0.006654s ]
[ 2017-07-04T09:37:14+08:00 ] /Index/system.html | SQL: SHOW COLUMNS FROM `user` [ RunTime:0.005997s ]
[ 2017-07-04T09:37:14+08:00 ] /Index/system.html | SQL: SELECT `typeid` FROM `user` WHERE id=1 LIMIT 1   [ RunTime:0.005410s ]
[ 2017-07-04T09:37:14+08:00 ] /Index/system.html | SQL: SHOW COLUMNS FROM `member` [ RunTime:0.006020s ]
[ 2017-07-04T09:37:14+08:00 ] /Index/system.html | SQL: SELECT COUNT(*) AS tp_count FROM `member` WHERE (  (`timeadd` BETWEEN '2017-07-04' AND '2017-07-04 23:59:59' ) ) LIMIT 1   [ RunTime:0.005302s ]
[ 2017-07-04T09:37:14+08:00 ] /Index/system.html | SQL: SELECT COUNT(*) AS tp_count FROM `member` LIMIT 1   [ RunTime:0.006096s ]

[ 2017-07-04T09:37:16+08:00 ]  127.0.0.1 /favicon.ico | ERR: (ThinkException) 无法加载模块favicon.ico
[ 2017-07-04T09:37:16+08:00 ] 127.0.0.1 /Menu/index.html
[ 2017-07-04T09:37:16+08:00 ] /Menu/index.html | SQL: SHOW COLUMNS FROM `auth_group` [ RunTime:0.007983s ]
[ 2017-07-04T09:37:16+08:00 ] /Menu/index.html | SQL: SELECT * FROM `auth_group` WHERE status=1  [ RunTime:0.006078s ]
[ 2017-07-04T09:37:16+08:00 ] /Menu/index.html | SQL: SELECT * FROM `auth_group`  [ RunTime:0.005393s ]
[ 2017-07-04T09:37:16+08:00 ] /Menu/index.html | SQL: SHOW COLUMNS FROM `auth_rule` [ RunTime:0.009330s ]
[ 2017-07-04T09:37:16+08:00 ] /Menu/index.html | SQL: SHOW COLUMNS FROM `auth` [ RunTime:0.006047s ]
[ 2017-07-04T09:37:16+08:00 ] /Menu/index.html | SQL: SHOW COLUMNS FROM auth_rule ar [ RunTime:0.005258s ]
[ 2017-07-04T09:37:16+08:00 ] /Menu/index.html | SQL: SELECT ar.*,u.username as addname FROM auth_rule ar LEFT JOIN user u on u.id=ar.adduser WHERE ar.status=1 and ar.pid != 0 ORDER BY ar.sort asc,ar.timeadd  [ RunTime:0.007154s ]
[ 2017-07-04T09:37:16+08:00 ] /Menu/index.html | SQL: SHOW COLUMNS FROM `user` [ RunTime:0.006749s ]
[ 2017-07-04T09:37:16+08:00 ] /Menu/index.html | SQL: SELECT `typeid` FROM `user` WHERE id=1 LIMIT 1   [ RunTime:0.005934s ]
[ 2017-07-04T09:37:16+08:00 ] /Menu/index.html | SQL: SELECT ar.*,u.username as addname FROM auth_rule ar LEFT JOIN user u on u.id=ar.adduser WHERE ar.status=1 and ar.pid != 0 and ar.groupid='1' ORDER BY ar.sort asc,ar.timeadd  [ RunTime:0.007453s ]
[ 2017-07-04T09:37:16+08:00 ] /Menu/index.html | SQL: SELECT `typeid` FROM `user` WHERE id= LIMIT 1   [ RunTime:0.005901s ]
[ 2017-07-04T09:37:16+08:00 ] /Menu/index.html | SQL: SELECT * FROM `auth_rule` WHERE pid=0 and status=1 and groupid='1' ORDER BY sort desc,timeadd asc  [ RunTime:0.006653s ]

[ 2017-07-04T09:37:20+08:00 ]  127.0.0.1 /favicon.ico | ERR: (ThinkException) 无法加载模块favicon.ico
[ 2017-07-04T09:37:20+08:00 ] 127.0.0.1 /Loan/index.html
[ 2017-07-04T09:37:20+08:00 ] /Loan/index.html | SQL: SHOW COLUMNS FROM `auth` [ RunTime:0.006868s ]
[ 2017-07-04T09:37:20+08:00 ] /Loan/index.html | SQL: SHOW COLUMNS FROM auth_rule ar [ RunTime:0.005714s ]
[ 2017-07-04T09:37:20+08:00 ] /Loan/index.html | SQL: SELECT ar.*,u.username as addname FROM auth_rule ar LEFT JOIN user u on u.id=ar.adduser WHERE ar.status=1 and ar.pid != 0 ORDER BY ar.sort asc,ar.timeadd  [ RunTime:0.009799s ]
[ 2017-07-04T09:37:20+08:00 ] /Loan/index.html | SQL: SHOW COLUMNS FROM `user` [ RunTime:0.008763s ]
[ 2017-07-04T09:37:20+08:00 ] /Loan/index.html | SQL: SELECT `typeid` FROM `user` WHERE id=1 LIMIT 1   [ RunTime:0.008042s ]
[ 2017-07-04T09:37:20+08:00 ] /Loan/index.html | SQL: SHOW COLUMNS FROM `common` [ RunTime:0.006488s ]
[ 2017-07-04T09:37:20+08:00 ] /Loan/index.html | SQL: SHOW COLUMNS FROM `loan_config` [ RunTime:0.008303s ]
[ 2017-07-04T09:37:20+08:00 ] /Loan/index.html | SQL: SELECT * FROM `loan_config` LIMIT 1   [ RunTime:0.006390s ]
[ 2017-07-04T09:37:20+08:00 ] /Loan/index.html | SQL: SHOW COLUMNS FROM `loan_tender` [ RunTime:0.009476s ]
[ 2017-07-04T09:37:20+08:00 ] /Loan/index.html | SQL: SHOW COLUMNS FROM `common` [ RunTime:0.006980s ]
[ 2017-07-04T09:37:20+08:00 ] /Loan/index.html | SQL: SHOW COLUMNS FROM `loan_config` [ RunTime:0.007799s ]
[ 2017-07-04T09:37:20+08:00 ] /Loan/index.html | SQL: SELECT * FROM `loan_config` LIMIT 1   [ RunTime:0.007597s ]
[ 2017-07-04T09:37:20+08:00 ] /Loan/index.html | SQL: SHOW COLUMNS FROM `loan_tender` [ RunTime:0.007664s ]
[ 2017-07-04T09:37:20+08:00 ] /Loan/index.html | SQL: SELECT COUNT(*) AS tp_count FROM loan_tender tender,loan_allot allot,member m,member_info mi,business_loan bus_l,loan_periode lp,business_channel bc,business_company bus,channel_company cha WHERE (  tender.business_loan_id=bus_l.id  and tender.id=allot.tender_id and tender.memberid=m.id and m.id=mi.memberid and bus_l.business_company_id=bus.id  and bus_l.loan_periode_id=lp.id and bus.id=bc.business_company_id and bc.channel_company_id=cha.id   ) LIMIT 1   [ RunTime:0.007045s ]
[ 2017-07-04T09:37:20+08:00 ] /Loan/index.html | SQL: SELECT tender.*,allot.id as loan_allot_id,allot.late_fee,allot.start_time,allot.end_time,allot.back_real_time,allot.late_days,allot.back_real_money,allot.repayment_money,allot.status as allot_status,bus.companyname as bus_companyname,bus.id as business_company_id,bus.business_number,cha.companyname as cha_companyname,cha.id as channel_company_id,bus_l.name as bus_l_name,bus_l.capital_loan_id,bus_l.periode_rate,bus_l.late_periode_rate,m.mobile,mi.names,concat(lp.periode,lp.unit) as lp_name,mi.certiNumber,case when tender.status=1 and tender.is_sign=0 and tender.is_approve=0 and allot.status=0 then '待审核'  when tender.status=1 and tender.is_sign=0 and tender.is_approve=1 and allot.status=0 then '待签约'  when tender.status=1 and tender.is_sign=1 and tender.is_approve=1 and allot.status=0 then '待打款'  when tender.status=2 and tender.is_sign=1 and tender.is_approve=1 and allot.status=0 then '待还款'  when tender.status=2 and tender.is_sign=1 and tender.is_approve=1 and allot.status=1 then '已结清'  when tender.status=3 then  '已拒单' end as order_status_name FROM loan_tender tender,loan_allot allot,member m,member_info mi,business_loan bus_l,loan_periode lp,business_channel bc,business_company bus,channel_company cha WHERE (  tender.business_loan_id=bus_l.id  and tender.id=allot.tender_id and tender.memberid=m.id and m.id=mi.memberid and bus_l.business_company_id=bus.id  and bus_l.loan_periode_id=lp.id and bus.id=bc.business_company_id and bc.channel_company_id=cha.id   ) LIMIT 0,12   [ RunTime:0.008811s ]

[ 2017-07-04T09:37:22+08:00 ]  127.0.0.1 /favicon.ico | ERR: (ThinkException) 无法加载模块favicon.ico
[ 2017-07-04T09:37:22+08:00 ] 127.0.0.1 /Product/index.html
[ 2017-07-04T09:37:22+08:00 ] /Product/index.html | SQL: SHOW COLUMNS FROM `common` [ RunTime:0.005855s ]
[ 2017-07-04T09:37:22+08:00 ] /Product/index.html | SQL: SHOW COLUMNS FROM `loan_config` [ RunTime:0.006088s ]
[ 2017-07-04T09:37:22+08:00 ] /Product/index.html | SQL: SELECT * FROM `loan_config` LIMIT 1   [ RunTime:0.006245s ]
[ 2017-07-04T09:37:22+08:00 ] /Product/index.html | SQL: SHOW COLUMNS FROM `loan_periode` [ RunTime:0.006449s ]
[ 2017-07-04T09:37:22+08:00 ] /Product/index.html | SQL: SELECT * FROM `loan_periode` ORDER BY type asc,periode asc  [ RunTime:0.005750s ]
[ 2017-07-04T09:37:22+08:00 ] /Product/index.html | SQL: SHOW COLUMNS FROM `common` [ RunTime:0.005820s ]
[ 2017-07-04T09:37:22+08:00 ] /Product/index.html | SQL: SHOW COLUMNS FROM `loan_config` [ RunTime:0.006302s ]
[ 2017-07-04T09:37:22+08:00 ] /Product/index.html | SQL: SELECT * FROM `loan_config` LIMIT 1   [ RunTime:0.006094s ]
[ 2017-07-04T09:37:22+08:00 ] /Product/index.html | SQL: SHOW COLUMNS FROM `auth` [ RunTime:0.005418s ]
[ 2017-07-04T09:37:22+08:00 ] /Product/index.html | SQL: SHOW COLUMNS FROM auth_rule ar [ RunTime:0.008973s ]
[ 2017-07-04T09:37:22+08:00 ] /Product/index.html | SQL: SELECT ar.*,u.username as addname FROM auth_rule ar LEFT JOIN user u on u.id=ar.adduser WHERE ar.status=1 and ar.pid != 0 ORDER BY ar.sort asc,ar.timeadd  [ RunTime:0.007606s ]
[ 2017-07-04T09:37:22+08:00 ] /Product/index.html | SQL: SHOW COLUMNS FROM `user` [ RunTime:0.006526s ]
[ 2017-07-04T09:37:22+08:00 ] /Product/index.html | SQL: SELECT `typeid` FROM `user` WHERE id=1 LIMIT 1   [ RunTime:0.011259s ]
[ 2017-07-04T09:37:22+08:00 ] /Product/index.html | SQL: SHOW COLUMNS FROM `common` [ RunTime:0.006891s ]
[ 2017-07-04T09:37:22+08:00 ] /Product/index.html | SQL: SHOW COLUMNS FROM `loan_config` [ RunTime:0.005976s ]
[ 2017-07-04T09:37:22+08:00 ] /Product/index.html | SQL: SELECT * FROM `loan_config` LIMIT 1   [ RunTime:0.005542s ]
[ 2017-07-04T09:37:22+08:00 ] /Product/index.html | SQL: SHOW COLUMNS FROM `business_loan` [ RunTime:0.006815s ]
[ 2017-07-04T09:37:22+08:00 ] /Product/index.html | SQL: SELECT COUNT(*) AS tp_count FROM business_loan bus_l,business_channel bc,business_company bus,channel_company cha,capital_loan cap_l,capital_company cap WHERE ( bus_l.business_company_id=bus.id  and bus.id=bc.business_company_id and bc.channel_company_id=cha.id  and bus_l.capital_loan_id=cap_l.id  and cap_l.capital_company_id=cap.id  ) LIMIT 1   [ RunTime:0.006589s ]
[ 2017-07-04T09:37:22+08:00 ] /Product/index.html | SQL: SELECT bus_l.*,bus.companyname as bus_companyname,cha.companyname as cha_companyname,cap_l.name as cap_l_name,cap.companyname as cap_companyname,cap.capital_number FROM business_loan bus_l,business_channel bc,business_company bus,channel_company cha,capital_loan cap_l,capital_company cap WHERE ( bus_l.business_company_id=bus.id  and bus.id=bc.business_company_id and bc.channel_company_id=cha.id  and bus_l.capital_loan_id=cap_l.id  and cap_l.capital_company_id=cap.id  ) LIMIT 0,10   [ RunTime:0.006328s ]

[ 2017-07-04T09:37:24+08:00 ]  127.0.0.1 /favicon.ico | ERR: (ThinkException) 无法加载模块favicon.ico
[ 2017-07-04T09:37:27+08:00 ]  127.0.0.1 /favicon.ico | ERR: (ThinkException) 无法加载模块favicon.ico
[ 2017-07-04T09:37:27+08:00 ] 127.0.0.1 /Price/index.html
[ 2017-07-04T09:37:27+08:00 ] /Price/index.html | SQL: SHOW COLUMNS FROM `auth` [ RunTime:0.006394s ]
[ 2017-07-04T09:37:27+08:00 ] /Price/index.html | SQL: SHOW COLUMNS FROM auth_rule ar [ RunTime:0.005404s ]
[ 2017-07-04T09:37:27+08:00 ] /Price/index.html | SQL: SELECT ar.*,u.username as addname FROM auth_rule ar LEFT JOIN user u on u.id=ar.adduser WHERE ar.status=1 and ar.pid != 0 ORDER BY ar.sort asc,ar.timeadd  [ RunTime:0.007001s ]
[ 2017-07-04T09:37:27+08:00 ] /Price/index.html | SQL: SHOW COLUMNS FROM `user` [ RunTime:0.006567s ]
[ 2017-07-04T09:37:27+08:00 ] /Price/index.html | SQL: SELECT `typeid` FROM `user` WHERE id=1 LIMIT 1   [ RunTime:0.005847s ]

[ 2017-07-04T09:37:29+08:00 ]  127.0.0.1 /favicon.ico | ERR: (ThinkException) 无法加载模块favicon.ico
[ 2017-07-04T09:37:29+08:00 ] 127.0.0.1 /Settlement/clear.html
[ 2017-07-04T09:37:29+08:00 ] /Settlement/clear.html | SQL: SHOW COLUMNS FROM `common` [ RunTime:0.006363s ]
[ 2017-07-04T09:37:29+08:00 ] /Settlement/clear.html | SQL: SHOW COLUMNS FROM `channel_company` [ RunTime:0.006274s ]
[ 2017-07-04T09:37:29+08:00 ] /Settlement/clear.html | SQL: SELECT c.*,p.companyname as p_companyname FROM channel_company c LEFT JOIN channel_company p on p.id=c.parent_id  [ RunTime:0.007031s ]
[ 2017-07-04T09:37:29+08:00 ] /Settlement/clear.html | SQL: SHOW COLUMNS FROM `common` [ RunTime:0.007293s ]
[ 2017-07-04T09:37:29+08:00 ] /Settlement/clear.html | SQL: SHOW COLUMNS FROM `business_company` [ RunTime:0.006384s ]
[ 2017-07-04T09:37:29+08:00 ] /Settlement/clear.html | SQL: SHOW COLUMNS FROM `channel_company` [ RunTime:0.006362s ]
[ 2017-07-04T09:37:29+08:00 ] /Settlement/clear.html | SQL: SELECT b.*,c.companyname as channel_companyname,c.id as channel_company_id,c.channel_level,concat('http://static.newjieba.com/Upload/businessCompany/company/',b.id,'/',b.legal_certinumber_pic) as legal_certinumber_path,concat('http://static.newjieba.com/Upload/businessCompany/company/',b.id,'/',b.license_number_pic) as license_number_path,concat('http://static.newjieba.com/Upload/businessCompany/company/',b.id,'/',b.agreement1_pic) as agreement1_path,concat('http://static.newjieba.com/Upload/businessCompany/company/',b.id,'/',b.agreement2_pic) as agreement2_path FROM business_company as b,channel_company as c,business_channel as bc WHERE ( b.id = bc.business_company_id and bc.channel_company_id = c.id  )  [ RunTime:0.007459s ]
[ 2017-07-04T09:37:29+08:00 ] /Settlement/clear.html | SQL: SHOW COLUMNS FROM `auth` [ RunTime:0.006329s ]
[ 2017-07-04T09:37:29+08:00 ] /Settlement/clear.html | SQL: SHOW COLUMNS FROM auth_rule ar [ RunTime:0.005121s ]
[ 2017-07-04T09:37:29+08:00 ] /Settlement/clear.html | SQL: SELECT ar.*,u.username as addname FROM auth_rule ar LEFT JOIN user u on u.id=ar.adduser WHERE ar.status=1 and ar.pid != 0 ORDER BY ar.sort asc,ar.timeadd  [ RunTime:0.006789s ]
[ 2017-07-04T09:37:29+08:00 ] /Settlement/clear.html | SQL: SHOW COLUMNS FROM `user` [ RunTime:0.006119s ]
[ 2017-07-04T09:37:29+08:00 ] /Settlement/clear.html | SQL: SELECT `typeid` FROM `user` WHERE id=1 LIMIT 1   [ RunTime:0.005351s ]
[ 2017-07-04T09:37:29+08:00 ] /Settlement/clear.html | SQL: SHOW COLUMNS FROM `common` [ RunTime:0.006976s ]
[ 2017-07-04T09:37:29+08:00 ] /Settlement/clear.html | SQL: SHOW COLUMNS FROM `business_predeposit` [ RunTime:0.006169s ]
[ 2017-07-04T09:37:29+08:00 ] /Settlement/clear.html | SQL: SHOW COLUMNS FROM `profit_order` [ RunTime:0.006420s ]
[ 2017-07-04T09:37:29+08:00 ] /Settlement/clear.html | SQL: SELECT COUNT(*) AS tp_count FROM loan_tender tender,loan_allot allot,business_costout cost,business_loan loan,capital_loan cap_loan,business_company bus,business_channel bc,channel_company cha WHERE ( tender.status IN (2,3) ) AND ( tender.id=allot.tender_id  and tender.id=cost.tender_id and tender.business_loan_id=loan.id and loan.capital_loan_id=cap_loan.id and loan.business_company_id=bus.id and bus.id=bc.business_company_id and bc.channel_company_id=cha.id ) LIMIT 1   [ RunTime:0.007278s ]
[ 2017-07-04T09:37:29+08:00 ] /Settlement/clear.html | SQL: SELECT tender.*,cost.cost_money,cost.clear_time,cap_loan.periode_rate as cap_periode_rate,bus.companyname as business_companyname,cha.companyname as channel_companyname FROM loan_tender tender,loan_allot allot,business_costout cost,business_loan loan,capital_loan cap_loan,business_company bus,business_channel bc,channel_company cha WHERE ( tender.status IN (2,3) ) AND ( tender.id=allot.tender_id  and tender.id=cost.tender_id and tender.business_loan_id=loan.id and loan.capital_loan_id=cap_loan.id and loan.business_company_id=bus.id and bus.id=bc.business_company_id and bc.channel_company_id=cha.id ) LIMIT 0,10   [ RunTime:0.007191s ]

[ 2017-07-04T09:37:30+08:00 ]  127.0.0.1 /favicon.ico | ERR: (ThinkException) 无法加载模块favicon.ico
[ 2017-07-04T09:37:30+08:00 ]  127.0.0.1 /favicon.ico | ERR: (ThinkException) 无法加载模块favicon.ico
[ 2017-07-04T09:37:31+08:00 ] 127.0.0.1 /BusinessCompany/allCompanyList.html
[ 2017-07-04T09:37:30+08:00 ] /BusinessCompany/allCompanyList.html | SQL: SHOW COLUMNS FROM `auth` [ RunTime:0.006487s ]
[ 2017-07-04T09:37:30+08:00 ] /BusinessCompany/allCompanyList.html | SQL: SHOW COLUMNS FROM auth_rule ar [ RunTime:0.006366s ]
[ 2017-07-04T09:37:31+08:00 ] /BusinessCompany/allCompanyList.html | SQL: SELECT ar.*,u.username as addname FROM auth_rule ar LEFT JOIN user u on u.id=ar.adduser WHERE ar.status=1 and ar.pid != 0 ORDER BY ar.sort asc,ar.timeadd  [ RunTime:0.007854s ]
[ 2017-07-04T09:37:31+08:00 ] /BusinessCompany/allCompanyList.html | SQL: SHOW COLUMNS FROM `user` [ RunTime:0.007769s ]
[ 2017-07-04T09:37:31+08:00 ] /BusinessCompany/allCompanyList.html | SQL: SELECT `typeid` FROM `user` WHERE id=1 LIMIT 1   [ RunTime:0.005709s ]
[ 2017-07-04T09:37:31+08:00 ] /BusinessCompany/allCompanyList.html | SQL: SHOW COLUMNS FROM `common` [ RunTime:0.006268s ]
[ 2017-07-04T09:37:31+08:00 ] /BusinessCompany/allCompanyList.html | SQL: SHOW COLUMNS FROM `business_company` [ RunTime:0.007357s ]
[ 2017-07-04T09:37:31+08:00 ] /BusinessCompany/allCompanyList.html | SQL: SHOW COLUMNS FROM `business_company` [ RunTime:0.007433s ]
[ 2017-07-04T09:37:31+08:00 ] /BusinessCompany/allCompanyList.html | SQL: SHOW COLUMNS FROM `channel_company` [ RunTime:0.007732s ]
[ 2017-07-04T09:37:31+08:00 ] /BusinessCompany/allCompanyList.html | SQL: SELECT COUNT(*) AS tp_count FROM business_company as b,channel_company as c,business_channel as bc WHERE ( b.id = bc.business_company_id and bc.channel_company_id = c.id  ) LIMIT 1   [ RunTime:0.006818s ]
[ 2017-07-04T09:37:31+08:00 ] /BusinessCompany/allCompanyList.html | SQL: SELECT b.*,c.companyname as channel_companyname,c.id as channel_company_id,c.channel_level,concat('http://static.newjieba.com/Upload/businessCompany/company/',b.id,'/',b.legal_certinumber_pic) as legal_certinumber_path,concat('http://static.newjieba.com/Upload/businessCompany/company/',b.id,'/',b.license_number_pic) as license_number_path,concat('http://static.newjieba.com/Upload/businessCompany/company/',b.id,'/',b.agreement1_pic) as agreement1_path,concat('http://static.newjieba.com/Upload/businessCompany/company/',b.id,'/',b.agreement2_pic) as agreement2_path FROM business_company as b,channel_company as c,business_channel as bc WHERE ( b.id = bc.business_company_id and bc.channel_company_id = c.id  ) LIMIT 0,12   [ RunTime:0.007766s ]

[ 2017-07-04T09:37:32+08:00 ]  127.0.0.1 /favicon.ico | ERR: (ThinkException) 无法加载模块favicon.ico
[ 2017-07-04T09:37:32+08:00 ] 127.0.0.1 /Capital/index.html
[ 2017-07-04T09:37:32+08:00 ] /Capital/index.html | SQL: SHOW COLUMNS FROM `common` [ RunTime:0.005166s ]
[ 2017-07-04T09:37:32+08:00 ] /Capital/index.html | SQL: SHOW COLUMNS FROM `city` [ RunTime:0.006637s ]
[ 2017-07-04T09:37:32+08:00 ] /Capital/index.html | SQL: SELECT `province_code`,SUBSTR(province_name,3) as provinceName FROM `city` WHERE city_code=0 ORDER BY province_code asc  [ RunTime:0.005430s ]
[ 2017-07-04T09:37:32+08:00 ] /Capital/index.html | SQL: SHOW COLUMNS FROM `common` [ RunTime:0.004774s ]
[ 2017-07-04T09:37:32+08:00 ] /Capital/index.html | SQL: SHOW COLUMNS FROM `common` [ RunTime:0.004497s ]
[ 2017-07-04T09:37:32+08:00 ] /Capital/index.html | SQL: SHOW COLUMNS FROM `common` [ RunTime:0.005952s ]
[ 2017-07-04T09:37:32+08:00 ] /Capital/index.html | SQL: SHOW COLUMNS FROM `auth` [ RunTime:0.005375s ]
[ 2017-07-04T09:37:32+08:00 ] /Capital/index.html | SQL: SHOW COLUMNS FROM auth_rule ar [ RunTime:0.005016s ]
[ 2017-07-04T09:37:32+08:00 ] /Capital/index.html | SQL: SELECT ar.*,u.username as addname FROM auth_rule ar LEFT JOIN user u on u.id=ar.adduser WHERE ar.status=1 and ar.pid != 0 ORDER BY ar.sort asc,ar.timeadd  [ RunTime:0.278760s ]
[ 2017-07-04T09:37:32+08:00 ] /Capital/index.html | SQL: SHOW COLUMNS FROM `user` [ RunTime:0.005885s ]
[ 2017-07-04T09:37:32+08:00 ] /Capital/index.html | SQL: SELECT `typeid` FROM `user` WHERE id=1 LIMIT 1   [ RunTime:0.004669s ]
[ 2017-07-04T09:37:32+08:00 ] /Capital/index.html | SQL: SHOW COLUMNS FROM `common` [ RunTime:0.005675s ]
[ 2017-07-04T09:37:32+08:00 ] /Capital/index.html | SQL: SHOW COLUMNS FROM `capital_company` [ RunTime:0.007672s ]
