[ 2017-06-22T09:15:43+08:00 ]  127.0.0.1 /favicon.ico | ERR: (ThinkException) 无法加载模块favicon.ico
[ 2017-06-22T09:15:51+08:00 ] /Public/getJsMenu.html?is_menu=1 | SQL: SELECT ar.*,u.username as addname FROM auth_rule ar LEFT JOIN user u on u.id=ar.adduser WHERE ar.status=1 and ar.pid != 0 and ar.groupid='2' ORDER BY ar.sort asc,ar.timeadd  [ RunTime:0.007440s ]
[ 2017-06-22T09:15:51+08:00 ] /Public/getJsMenu.html?is_menu=1 | SQL: SELECT `typeid` FROM `user` WHERE id=8 LIMIT 1   [ RunTime:0.005851s ]
[ 2017-06-22T09:15:51+08:00 ] /Public/getJsMenu.html?is_menu=1 | SQL: SHOW COLUMNS FROM user u [ RunTime:0.005983s ]
[ 2017-06-22T09:15:51+08:00 ] /Public/getJsMenu.html?is_menu=1 | SQL: SELECT at.rule FROM user u LEFT JOIN auth_type at on at.id=u.typeid WHERE u.id=8 and at.status=1 LIMIT 1   [ RunTime:0.006399s ]
[ 2017-06-22T09:15:51+08:00 ] /Public/getJsMenu.html?is_menu=1 | SQL: SELECT * FROM `auth_rule` WHERE pid=0 and status=1 and groupid='2' ORDER BY sort desc,timeadd asc  [ RunTime:0.007084s ]

[ 2017-06-22T09:15:51+08:00 ]  127.0.0.1 /favicon.ico | ERR: (ThinkException) 无法加载模块favicon.ico
[ 2017-06-22T09:15:52+08:00 ] 127.0.0.1 /Index/system
[ 2017-06-22T09:15:51+08:00 ] /Index/system | SQL: SHOW COLUMNS FROM `auth_group` [ RunTime:0.009658s ]
[ 2017-06-22T09:15:51+08:00 ] /Index/system | SQL: SELECT * FROM `auth_group` WHERE status=1  [ RunTime:0.007793s ]
[ 2017-06-22T09:15:51+08:00 ] /Index/system | SQL: SHOW COLUMNS FROM `user` [ RunTime:0.007671s ]
[ 2017-06-22T09:15:51+08:00 ] /Index/system | SQL: SELECT `groupid` FROM `user` WHERE id='8' LIMIT 1   [ RunTime:0.006104s ]
[ 2017-06-22T09:15:51+08:00 ] /Index/system | SQL: SHOW COLUMNS FROM auth_rule ar [ RunTime:0.005988s ]
[ 2017-06-22T09:15:51+08:00 ] /Index/system | SQL: SELECT ar.*,u.username as addname FROM auth_rule ar LEFT JOIN user u on u.id=ar.adduser WHERE ar.status=1 and ar.pid != 0 and ar.groupid='2' ORDER BY ar.sort asc,ar.timeadd  [ RunTime:0.007618s ]
[ 2017-06-22T09:15:51+08:00 ] /Index/system | SQL: SELECT `typeid` FROM `user` WHERE id=8 LIMIT 1   [ RunTime:0.006443s ]
[ 2017-06-22T09:15:51+08:00 ] /Index/system | SQL: SHOW COLUMNS FROM user u [ RunTime:0.006477s ]
[ 2017-06-22T09:15:51+08:00 ] /Index/system | SQL: SELECT at.rule FROM user u LEFT JOIN auth_type at on at.id=u.typeid WHERE u.id=8 and at.status=1 LIMIT 1   [ RunTime:0.006141s ]
[ 2017-06-22T09:15:51+08:00 ] /Index/system | SQL: SHOW COLUMNS FROM `common` [ RunTime:0.006516s ]
[ 2017-06-22T09:15:51+08:00 ] /Index/system | SQL: SHOW COLUMNS FROM `business_company` [ RunTime:0.007819s ]
[ 2017-06-22T09:15:51+08:00 ] /Index/system | SQL: SHOW COLUMNS FROM `channel_company` [ RunTime:0.007682s ]
[ 2017-06-22T09:15:51+08:00 ] /Index/system | SQL: SELECT b.*,c.companyname as channel_companyname,c.id as channel_company_id,c.channel_level,concat('http://static.newjieba.com/Upload/businessCompany/company/',b.id,'/',b.legal_certinumber_pic) as legal_certinumber_path,concat('http://static.newjieba.com/Upload/businessCompany/company/',b.id,'/',b.license_number_pic) as license_number_path,concat('http://static.newjieba.com/Upload/businessCompany/company/',b.id,'/',b.agreement1_pic) as agreement1_path,concat('http://static.newjieba.com/Upload/businessCompany/company/',b.id,'/',b.agreement2_pic) as agreement2_path FROM business_company as b,channel_company as c,business_channel as bc WHERE ( c.id = '4' ) AND ( b.id = bc.business_company_id and bc.channel_company_id = c.id  )  [ RunTime:0.008848s ]
[ 2017-06-22T09:15:51+08:00 ] /Index/system | SQL: SHOW COLUMNS FROM `member` [ RunTime:0.009629s ]
[ 2017-06-22T09:15:51+08:00 ] /Index/system | SQL: SELECT m.*,mi.names,mi.certiNumber,mi.nameStatus,cha.companyname as channel_companyname,bus.companyname as business_companyname FROM member m,member_info mi,business_company bus,business_channel bc,channel_company cha WHERE ( bus.business_company_id IN ('25','26','30','33') ) AND ( m.id=mi.memberid and m.business_company_id=bus.id  and  bus.id=bc.business_company_id  and bc.channel_company_id=cha.id )  [ RunTime:0.009136s ]
[ 2017-06-22T09:15:51+08:00 ] /Index/system | SQL: SHOW COLUMNS FROM `member` [ RunTime:0.007816s ]
[ 2017-06-22T09:15:51+08:00 ] /Index/system | SQL: SELECT m.*,mi.names,mi.certiNumber,mi.nameStatus,cha.companyname as channel_companyname,bus.companyname as business_companyname FROM member m,member_info mi,business_company bus,business_channel bc,channel_company cha WHERE ( m.timeadd >= '2017-06-22' ) AND ( bus.business_company_id IN ('25','26','30','33') ) AND ( m.id=mi.memberid and m.business_company_id=bus.id  and  bus.id=bc.business_company_id  and bc.channel_company_id=cha.id )  [ RunTime:0.006451s ]
[ 2017-06-22T09:15:51+08:00 ] /Index/system | SQL: SHOW COLUMNS FROM `loan_config` [ RunTime:0.007637s ]
[ 2017-06-22T09:15:51+08:00 ] /Index/system | SQL: SELECT * FROM `loan_config` LIMIT 1   [ RunTime:0.006249s ]
[ 2017-06-22T09:15:52+08:00 ] /Index/system | SQL: SHOW COLUMNS FROM `loan_tender` [ RunTime:0.007401s ]
[ 2017-06-22T09:15:52+08:00 ] /Index/system | SQL: SELECT COUNT(*) AS tp_count FROM loan_tender tender,loan_allot allot,member m,member_info mi,business_loan bus_l,loan_periode lp,business_channel bc,business_company bus,channel_company cha WHERE ( cha.id = '4' ) AND ( tender.business_loan_id=bus_l.id  and tender.id=allot.tender_id and tender.memberid=m.id and m.id=mi.memberid and bus_l.business_company_id=bus.id  and bus_l.loan_periode_id=lp.id and bus.id=bc.business_company_id and bc.channel_company_id=cha.id   ) LIMIT 1   [ RunTime:0.007141s ]
[ 2017-06-22T09:15:52+08:00 ] /Index/system | SQL: SELECT tender.*,allot.late_fee,allot.end_time,bus.companyname as bus_companyname,bus.id as business_company_id,bus.business_number,cha.companyname as cha_companyname,cha.id as channel_company_id,bus_l.name as bus_l_name,mi.names,concat(lp.periode,lp.unit) as lp_name FROM loan_tender tender,loan_allot allot,member m,member_info mi,business_loan bus_l,loan_periode lp,business_channel bc,business_company bus,channel_company cha WHERE ( cha.id = '4' ) AND ( tender.business_loan_id=bus_l.id  and tender.id=allot.tender_id and tender.memberid=m.id and m.id=mi.memberid and bus_l.business_company_id=bus.id  and bus_l.loan_periode_id=lp.id and bus.id=bc.business_company_id and bc.channel_company_id=cha.id   )  [ RunTime:0.007705s ]
[ 2017-06-22T09:15:52+08:00 ] /Index/system | SQL: SHOW COLUMNS FROM `loan_tender` [ RunTime:0.008740s ]
[ 2017-06-22T09:15:52+08:00 ] /Index/system | SQL: SELECT COUNT(*) AS tp_count FROM loan_tender tender,loan_allot allot,member m,member_info mi,business_loan bus_l,loan_periode lp,business_channel bc,business_company bus,channel_company cha WHERE ( tender.timeadd >= '2017-06-22' ) AND ( cha.id = '4' ) AND ( tender.business_loan_id=bus_l.id  and tender.id=allot.tender_id and tender.memberid=m.id and m.id=mi.memberid and bus_l.business_company_id=bus.id  and bus_l.loan_periode_id=lp.id and bus.id=bc.business_company_id and bc.channel_company_id=cha.id   ) LIMIT 1   [ RunTime:0.009194s ]
[ 2017-06-22T09:15:52+08:00 ] /Index/system | SQL: SELECT tender.*,allot.late_fee,allot.end_time,bus.companyname as bus_companyname,bus.id as business_company_id,bus.business_number,cha.companyname as cha_companyname,cha.id as channel_company_id,bus_l.name as bus_l_name,mi.names,concat(lp.periode,lp.unit) as lp_name FROM loan_tender tender,loan_allot allot,member m,member_info mi,business_loan bus_l,loan_periode lp,business_channel bc,business_company bus,channel_company cha WHERE ( tender.timeadd >= '2017-06-22' ) AND ( cha.id = '4' ) AND ( tender.business_loan_id=bus_l.id  and tender.id=allot.tender_id and tender.memberid=m.id and m.id=mi.memberid and bus_l.business_company_id=bus.id  and bus_l.loan_periode_id=lp.id and bus.id=bc.business_company_id and bc.channel_company_id=cha.id   )  [ RunTime:0.008459s ]
[ 2017-06-22T09:15:52+08:00 ] /Index/system | SQL: SHOW COLUMNS FROM `profit_order` [ RunTime:0.007704s ]
[ 2017-06-22T09:15:52+08:00 ] /Index/system | SQL: SELECT * FROM `profit_order` WHERE ( `channel_company_id` = '4' )  [ RunTime:0.006776s ]
[ 2017-06-22T09:15:52+08:00 ] /Index/system | SQL: SELECT * FROM `profit_order` WHERE ( `channel_company_id` = '4' ) AND ( `startTime` = '2017-06-21' ) AND ( `endTime` = '2017-06-22' )  [ RunTime:0.005893s ]

[ 2017-06-22T09:15:52+08:00 ]  127.0.0.1 /favicon.ico | ERR: (ThinkException) 无法加载模块favicon.ico
[ 2017-06-22T09:15:53+08:00 ] 127.0.0.1 /Profit/index
[ 2017-06-22T09:15:53+08:00 ] /Profit/index | SQL: SHOW COLUMNS FROM `auth_group` [ RunTime:0.006441s ]
[ 2017-06-22T09:15:53+08:00 ] /Profit/index | SQL: SELECT * FROM `auth_group` WHERE status=1  [ RunTime:0.005761s ]
[ 2017-06-22T09:15:53+08:00 ] /Profit/index | SQL: SHOW COLUMNS FROM `user` [ RunTime:0.006052s ]
[ 2017-06-22T09:15:53+08:00 ] /Profit/index | SQL: SELECT `groupid` FROM `user` WHERE id='8' LIMIT 1   [ RunTime:0.005554s ]
[ 2017-06-22T09:15:53+08:00 ] /Profit/index | SQL: SHOW COLUMNS FROM auth_rule ar [ RunTime:0.005748s ]
[ 2017-06-22T09:15:53+08:00 ] /Profit/index | SQL: SELECT ar.*,u.username as addname FROM auth_rule ar LEFT JOIN user u on u.id=ar.adduser WHERE ar.status=1 and ar.pid != 0 and ar.groupid='2' ORDER BY ar.sort asc,ar.timeadd  [ RunTime:0.007554s ]
[ 2017-06-22T09:15:53+08:00 ] /Profit/index | SQL: SELECT `typeid` FROM `user` WHERE id=8 LIMIT 1   [ RunTime:0.005118s ]
[ 2017-06-22T09:15:53+08:00 ] /Profit/index | SQL: SHOW COLUMNS FROM user u [ RunTime:0.005039s ]
[ 2017-06-22T09:15:53+08:00 ] /Profit/index | SQL: SELECT at.rule FROM user u LEFT JOIN auth_type at on at.id=u.typeid WHERE u.id=8 and at.status=1 LIMIT 1   [ RunTime:0.005173s ]
[ 2017-06-22T09:15:53+08:00 ] /Profit/index | SQL: SHOW COLUMNS FROM `common` [ RunTime:0.009406s ]
[ 2017-06-22T09:15:53+08:00 ] /Profit/index | SQL: SHOW COLUMNS FROM `business_predeposit` [ RunTime:0.007105s ]
[ 2017-06-22T09:15:53+08:00 ] /Profit/index | SQL: SHOW COLUMNS FROM `profit_order` [ RunTime:0.006185s ]
[ 2017-06-22T09:15:53+08:00 ] /Profit/index | SQL: SELECT tender.*,cost.cost_money,cost.clear_time,cap_loan.periode_rate as cap_periode_rate FROM loan_tender tender,loan_allot allot,business_costout cost,business_loan loan,capital_loan cap_loan,business_company bus,business_channel bc,channel_company cha WHERE ( cha.id = '4' ) AND ( tender.status IN (2,3) ) AND ( tender.id=allot.tender_id  and tender.id=cost.tender_id and tender.business_loan_id=loan.id and loan.capital_loan_id=cap_loan.id and loan.business_company_id=bus.id and bus.id=bc.business_company_id and bc.channel_company_id=cha.id )  [ RunTime:0.007797s ]
[ 2017-06-22T09:15:53+08:00 ] /Profit/index | SQL: SELECT * FROM `profit_order` WHERE ( `tender_id` = '3' )  [ RunTime:0.005887s ]

[ 2017-06-22T09:15:53+08:00 ]  127.0.0.1 /favicon.ico | ERR: (ThinkException) 无法加载模块favicon.ico
[ 2017-06-22T09:15:54+08:00 ] 127.0.0.1 /Profit/index
[ 2017-06-22T09:15:54+08:00 ] /Profit/index | SQL: SHOW COLUMNS FROM `auth_group` [ RunTime:0.007463s ]
[ 2017-06-22T09:15:54+08:00 ] /Profit/index | SQL: SELECT * FROM `auth_group` WHERE status=1  [ RunTime:0.006314s ]
[ 2017-06-22T09:15:54+08:00 ] /Profit/index | SQL: SHOW COLUMNS FROM `user` [ RunTime:0.007294s ]
[ 2017-06-22T09:15:54+08:00 ] /Profit/index | SQL: SELECT `groupid` FROM `user` WHERE id='8' LIMIT 1   [ RunTime:0.006101s ]
[ 2017-06-22T09:15:54+08:00 ] /Profit/index | SQL: SHOW COLUMNS FROM auth_rule ar [ RunTime:0.006347s ]
[ 2017-06-22T09:15:54+08:00 ] /Profit/index | SQL: SELECT ar.*,u.username as addname FROM auth_rule ar LEFT JOIN user u on u.id=ar.adduser WHERE ar.status=1 and ar.pid != 0 and ar.groupid='2' ORDER BY ar.sort asc,ar.timeadd  [ RunTime:0.007732s ]
[ 2017-06-22T09:15:54+08:00 ] /Profit/index | SQL: SELECT `typeid` FROM `user` WHERE id=8 LIMIT 1   [ RunTime:0.006726s ]
[ 2017-06-22T09:15:54+08:00 ] /Profit/index | SQL: SHOW COLUMNS FROM user u [ RunTime:0.005839s ]
[ 2017-06-22T09:15:54+08:00 ] /Profit/index | SQL: SELECT at.rule FROM user u LEFT JOIN auth_type at on at.id=u.typeid WHERE u.id=8 and at.status=1 LIMIT 1   [ RunTime:0.007240s ]
[ 2017-06-22T09:15:54+08:00 ] /Profit/index | SQL: SHOW COLUMNS FROM `common` [ RunTime:0.006649s ]
[ 2017-06-22T09:15:54+08:00 ] /Profit/index | SQL: SHOW COLUMNS FROM `business_predeposit` [ RunTime:0.007412s ]
[ 2017-06-22T09:15:54+08:00 ] /Profit/index | SQL: SHOW COLUMNS FROM `profit_order` [ RunTime:0.010279s ]
[ 2017-06-22T09:15:54+08:00 ] /Profit/index | SQL: SELECT tender.*,cost.cost_money,cost.clear_time,cap_loan.periode_rate as cap_periode_rate FROM loan_tender tender,loan_allot allot,business_costout cost,business_loan loan,capital_loan cap_loan,business_company bus,business_channel bc,channel_company cha WHERE ( cha.id = '4' ) AND ( tender.status IN (2,3) ) AND ( tender.id=allot.tender_id  and tender.id=cost.tender_id and tender.business_loan_id=loan.id and loan.capital_loan_id=cap_loan.id and loan.business_company_id=bus.id and bus.id=bc.business_company_id and bc.channel_company_id=cha.id )  [ RunTime:0.007689s ]
[ 2017-06-22T09:15:54+08:00 ] /Profit/index | SQL: SELECT * FROM `profit_order` WHERE ( `tender_id` = '3' )  [ RunTime:0.007200s ]

[ 2017-06-22T09:21:12+08:00 ] 127.0.0.1 /
[ 2017-06-22T09:21:12+08:00 ] / | SQL: SHOW COLUMNS FROM `auth_group` [ RunTime:0.008476s ]
[ 2017-06-22T09:21:12+08:00 ] / | SQL: SELECT * FROM `auth_group` WHERE status=1  [ RunTime:0.009437s ]
[ 2017-06-22T09:21:12+08:00 ] / | SQL: SHOW COLUMNS FROM `user` [ RunTime:0.010445s ]
[ 2017-06-22T09:21:12+08:00 ] / | SQL: SELECT `groupid` FROM `user` WHERE id='8' LIMIT 1   [ RunTime:0.009409s ]
[ 2017-06-22T09:21:12+08:00 ] / | SQL: SHOW COLUMNS FROM auth_rule ar [ RunTime:0.009367s ]
[ 2017-06-22T09:21:12+08:00 ] / | SQL: SELECT ar.*,u.username as addname FROM auth_rule ar LEFT JOIN user u on u.id=ar.adduser WHERE ar.status=1 and ar.pid != 0 and ar.groupid='2' ORDER BY ar.sort asc,ar.timeadd  [ RunTime:0.010859s ]
[ 2017-06-22T09:21:12+08:00 ] / | SQL: SELECT `typeid` FROM `user` WHERE id=8 LIMIT 1   [ RunTime:0.007072s ]
[ 2017-06-22T09:21:12+08:00 ] / | SQL: SHOW COLUMNS FROM user u [ RunTime:0.007961s ]
[ 2017-06-22T09:21:12+08:00 ] / | SQL: SELECT at.rule FROM user u LEFT JOIN auth_type at on at.id=u.typeid WHERE u.id=8 and at.status=1 LIMIT 1   [ RunTime:0.007932s ]

[ 2017-06-22T09:21:12+08:00 ] 127.0.0.1 /Public/getJsMenu.html?is_menu=1
[ 2017-06-22T09:21:12+08:00 ] /Public/getJsMenu.html?is_menu=1 | SQL: SHOW COLUMNS FROM `auth_group` [ RunTime:0.006850s ]
[ 2017-06-22T09:21:12+08:00 ] /Public/getJsMenu.html?is_menu=1 | SQL: SELECT * FROM `auth_group` WHERE status=1  [ RunTime:0.005440s ]
[ 2017-06-22T09:21:12+08:00 ] /Public/getJsMenu.html?is_menu=1 | SQL: SHOW COLUMNS FROM `user` [ RunTime:0.010679s ]
[ 2017-06-22T09:21:12+08:00 ] /Public/getJsMenu.html?is_menu=1 | SQL: SELECT `groupid` FROM `user` WHERE id='8' LIMIT 1   [ RunTime:0.010660s ]
[ 2017-06-22T09:21:12+08:00 ] /Public/getJsMenu.html?is_menu=1 | SQL: SELECT `groupid` FROM `user` WHERE id='8' LIMIT 1   [ RunTime:0.008438s ]
[ 2017-06-22T09:21:12+08:00 ] /Public/getJsMenu.html?is_menu=1 | SQL: SHOW COLUMNS FROM auth_rule ar [ RunTime:0.010083s ]
[ 2017-06-22T09:21:12+08:00 ] /Public/getJsMenu.html?is_menu=1 | SQL: SELECT ar.*,u.username as addname FROM auth_rule ar LEFT JOIN user u on u.id=ar.adduser WHERE ar.status=1 and ar.pid != 0 and ar.groupid='2' ORDER BY ar.sort asc,ar.timeadd  [ RunTime:0.006440s ]
[ 2017-06-22T09:21:12+08:00 ] /Public/getJsMenu.html?is_menu=1 | SQL: SELECT `typeid` FROM `user` WHERE id=8 LIMIT 1   [ RunTime:0.009302s ]
[ 2017-06-22T09:21:12+08:00 ] /Public/getJsMenu.html?is_menu=1 | SQL: SHOW COLUMNS FROM user u [ RunTime:0.008742s ]
[ 2017-06-22T09:21:12+08:00 ] /Public/getJsMenu.html?is_menu=1 | SQL: SELECT at.rule FROM user u LEFT JOIN auth_type at on at.id=u.typeid WHERE u.id=8 and at.status=1 LIMIT 1   [ RunTime:0.006541s ]
[ 2017-06-22T09:21:12+08:00 ] /Public/getJsMenu.html?is_menu=1 | SQL: SELECT * FROM `auth_rule` WHERE pid=0 and status=1 and groupid='2' ORDER BY sort desc,timeadd asc  [ RunTime:0.007721s ]

[ 2017-06-22T09:21:13+08:00 ]  127.0.0.1 /favicon.ico | ERR: (ThinkException) 无法加载模块favicon.ico
[ 2017-06-22T09:21:13+08:00 ] 127.0.0.1 /Profit/index
[ 2017-06-22T09:21:13+08:00 ] /Profit/index | SQL: SHOW COLUMNS FROM `auth_group` [ RunTime:0.006237s ]
[ 2017-06-22T09:21:13+08:00 ] /Profit/index | SQL: SELECT * FROM `auth_group` WHERE status=1  [ RunTime:0.006302s ]
[ 2017-06-22T09:21:13+08:00 ] /Profit/index | SQL: SHOW COLUMNS FROM `user` [ RunTime:0.006842s ]
[ 2017-06-22T09:21:13+08:00 ] /Profit/index | SQL: SELECT `groupid` FROM `user` WHERE id='8' LIMIT 1   [ RunTime:0.005278s ]
[ 2017-06-22T09:21:13+08:00 ] /Profit/index | SQL: SHOW COLUMNS FROM auth_rule ar [ RunTime:0.004812s ]
[ 2017-06-22T09:21:13+08:00 ] /Profit/index | SQL: SELECT ar.*,u.username as addname FROM auth_rule ar LEFT JOIN user u on u.id=ar.adduser WHERE ar.status=1 and ar.pid != 0 and ar.groupid='2' ORDER BY ar.sort asc,ar.timeadd  [ RunTime:0.006026s ]
[ 2017-06-22T09:21:13+08:00 ] /Profit/index | SQL: SELECT `typeid` FROM `user` WHERE id=8 LIMIT 1   [ RunTime:0.004830s ]
[ 2017-06-22T09:21:13+08:00 ] /Profit/index | SQL: SHOW COLUMNS FROM user u [ RunTime:0.005794s ]
[ 2017-06-22T09:21:13+08:00 ] /Profit/index | SQL: SELECT at.rule FROM user u LEFT JOIN auth_type at on at.id=u.typeid WHERE u.id=8 and at.status=1 LIMIT 1   [ RunTime:0.005776s ]
[ 2017-06-22T09:21:13+08:00 ] /Profit/index | SQL: SHOW COLUMNS FROM `common` [ RunTime:0.006951s ]
[ 2017-06-22T09:21:13+08:00 ] /Profit/index | SQL: SHOW COLUMNS FROM `business_predeposit` [ RunTime:0.006825s ]
[ 2017-06-22T09:21:13+08:00 ] /Profit/index | SQL: SHOW COLUMNS FROM `profit_order` [ RunTime:0.007446s ]
[ 2017-06-22T09:21:13+08:00 ] /Profit/index | SQL: SELECT tender.*,cost.cost_money,cost.clear_time,cap_loan.periode_rate as cap_periode_rate FROM loan_tender tender,loan_allot allot,business_costout cost,business_loan loan,capital_loan cap_loan,business_company bus,business_channel bc,channel_company cha WHERE ( cha.id = '4' ) AND ( tender.status IN (2,3) ) AND ( tender.id=allot.tender_id  and tender.id=cost.tender_id and tender.business_loan_id=loan.id and loan.capital_loan_id=cap_loan.id and loan.business_company_id=bus.id and bus.id=bc.business_company_id and bc.channel_company_id=cha.id )  [ RunTime:0.006270s ]
[ 2017-06-22T09:21:13+08:00 ] /Profit/index | SQL: SELECT * FROM `profit_order` WHERE ( `tender_id` = '3' )  [ RunTime:0.005853s ]

[ 2017-06-22T09:39:14+08:00 ]  127.0.0.1 /favicon.ico | ERR: (ThinkException) 无法加载模块favicon.ico
[ 2017-06-22T09:39:14+08:00 ] 127.0.0.1 /Deal/index
[ 2017-06-22T09:39:14+08:00 ] /Deal/index | SQL: SHOW COLUMNS FROM `common` [ RunTime:0.007487s ]
[ 2017-06-22T09:39:14+08:00 ] /Deal/index | SQL: SHOW COLUMNS FROM `loan_config` [ RunTime:0.010696s ]
[ 2017-06-22T09:39:14+08:00 ] /Deal/index | SQL: SELECT * FROM `loan_config` LIMIT 1   [ RunTime:0.007848s ]
[ 2017-06-22T09:39:14+08:00 ] /Deal/index | SQL: SHOW COLUMNS FROM `loan_tender` [ RunTime:0.008229s ]
[ 2017-06-22T09:39:14+08:00 ] /Deal/index | SQL: SHOW COLUMNS FROM `auth_group` [ RunTime:0.007293s ]
[ 2017-06-22T09:39:14+08:00 ] /Deal/index | SQL: SELECT * FROM `auth_group` WHERE status=1  [ RunTime:0.007311s ]
[ 2017-06-22T09:39:14+08:00 ] /Deal/index | SQL: SHOW COLUMNS FROM `user` [ RunTime:0.009645s ]
