[ 2017-06-19T09:11:16+08:00 ]  127.0.0.1 /favicon.ico | ERR: (ThinkException) 无法加载模块favicon.ico
[ 2017-06-19T09:24:39+08:00 ] /Public/doLogin.html | SQL: SHOW COLUMNS FROM `user_operate` [ RunTime:0.006144s ]
[ 2017-06-19T09:24:39+08:00 ] /Public/doLogin.html | SQL: INSERT INTO `user_operate` (`status`,`userid`,`remark`,`type`,`ip`,`timeadd`) VALUES (1,'8','用户登录',1,'127.0.0.1','2017-06-19 09:24:39') [ RunTime:0.008153s ]

[ 2017-06-19T09:24:39+08:00 ] 127.0.0.1 /
[ 2017-06-19T09:24:39+08:00 ] / | SQL: SHOW COLUMNS FROM `auth` [ RunTime:0.006405s ]
[ 2017-06-19T09:24:39+08:00 ] / | SQL: SHOW COLUMNS FROM auth_rule ar [ RunTime:0.005732s ]
[ 2017-06-19T09:24:39+08:00 ] / | SQL: SELECT ar.*,u.username as addname FROM auth_rule ar LEFT JOIN user u on u.id=ar.adduser WHERE ar.status=1 and ar.pid != 0 ORDER BY ar.sort asc,ar.timeadd  [ RunTime:0.006631s ]
[ 2017-06-19T09:24:39+08:00 ] / | SQL: SHOW COLUMNS FROM `user` [ RunTime:0.006521s ]
[ 2017-06-19T09:24:39+08:00 ] / | SQL: SELECT `typeid` FROM `user` WHERE id=8 LIMIT 1   [ RunTime:0.005840s ]
[ 2017-06-19T09:24:39+08:00 ] / | SQL: SHOW COLUMNS FROM user u [ RunTime:0.006141s ]
[ 2017-06-19T09:24:39+08:00 ] / | SQL: SELECT at.rule FROM user u LEFT JOIN auth_type at on at.id=u.typeid WHERE u.id=8 and at.status=1 LIMIT 1   [ RunTime:0.006028s ]

[ 2017-06-19T09:24:39+08:00 ]  127.0.0.1 /favicon.ico | ERR: (ThinkException) 无法加载模块favicon.ico
[ 2017-06-19T09:24:50+08:00 ]  127.0.0.1 /favicon.ico | ERR: (ThinkException) 无法加载模块favicon.ico
[ 2017-06-19T09:24:50+08:00 ]  127.0.0.1 /favicon.ico | ERR: (ThinkException) 无法加载模块favicon.ico
[ 2017-06-19T09:25:02+08:00 ] 127.0.0.1 /Public/doLogin.html
[ 2017-06-19T09:25:02+08:00 ] /Public/doLogin.html | SQL: SHOW COLUMNS FROM `auth_group` [ RunTime:0.008410s ]
[ 2017-06-19T09:25:02+08:00 ] /Public/doLogin.html | SQL: SELECT * FROM `auth_group` WHERE status=1  [ RunTime:0.006151s ]
[ 2017-06-19T09:25:02+08:00 ] /Public/doLogin.html | SQL: SHOW COLUMNS FROM `user` [ RunTime:0.008415s ]
[ 2017-06-19T09:25:02+08:00 ] /Public/doLogin.html | SQL: SELECT * FROM `user` WHERE username='qudao1' LIMIT 1   [ RunTime:0.007115s ]
[ 2017-06-19T09:25:02+08:00 ] /Public/doLogin.html | SQL: SHOW COLUMNS FROM `common` [ RunTime:0.006993s ]
[ 2017-06-19T09:25:02+08:00 ] /Public/doLogin.html | SQL: SHOW COLUMNS FROM `common` [ RunTime:0.006507s ]
[ 2017-06-19T09:25:02+08:00 ] /Public/doLogin.html | SQL: UPDATE `user` SET `lasttime`='2017-06-19 09:25:02',`lastip`='127.0.0.1' WHERE username='qudao1' [ RunTime:0.006622s ]
[ 2017-06-19T09:25:02+08:00 ] /Public/doLogin.html | SQL: UPDATE `user` SET `logincount`=logincount+1,`lasttime`='2017-06-19 09:25:02',`lastip`='127.0.0.1' WHERE username='qudao1' [ RunTime:0.005733s ]
[ 2017-06-19T09:25:02+08:00 ] /Public/doLogin.html | SQL: SHOW COLUMNS FROM `user_token` [ RunTime:0.007281s ]
[ 2017-06-19T09:25:02+08:00 ] /Public/doLogin.html | SQL: SELECT * FROM `user_token` WHERE userid=qudao1 LIMIT 1   [ RunTime:0.006885s ]
[ 2017-06-19T09:25:02+08:00 ] /Public/doLogin.html | SQL: INSERT INTO `user_token` (`token`,`username`,`logintime`,`userid`) VALUES ('c5b9ed6567bd4354f12c2b7df5117653','qudao1','2017-06-19 09:25:02','8') [ RunTime:0.006736s ]
[ 2017-06-19T09:25:02+08:00 ] /Public/doLogin.html | SQL: SHOW COLUMNS FROM `common` [ RunTime:0.006490s ]
[ 2017-06-19T09:25:02+08:00 ] /Public/doLogin.html | SQL: SHOW COLUMNS FROM `user_operate` [ RunTime:0.008035s ]
[ 2017-06-19T09:25:02+08:00 ] /Public/doLogin.html | SQL: INSERT INTO `user_operate` (`status`,`userid`,`remark`,`type`,`ip`,`timeadd`) VALUES (1,'8','用户登录',1,'127.0.0.1','2017-06-19 09:25:02') [ RunTime:0.008924s ]

[ 2017-06-19T09:25:02+08:00 ] 127.0.0.1 /
[ 2017-06-19T09:25:02+08:00 ] / | SQL: SHOW COLUMNS FROM `auth` [ RunTime:0.006300s ]
[ 2017-06-19T09:25:02+08:00 ] / | SQL: SHOW COLUMNS FROM auth_rule ar [ RunTime:0.005987s ]
[ 2017-06-19T09:25:02+08:00 ] / | SQL: SELECT ar.*,u.username as addname FROM auth_rule ar LEFT JOIN user u on u.id=ar.adduser WHERE ar.status=1 and ar.pid != 0 ORDER BY ar.sort asc,ar.timeadd  [ RunTime:0.007811s ]
[ 2017-06-19T09:25:02+08:00 ] / | SQL: SHOW COLUMNS FROM `user` [ RunTime:0.007038s ]
[ 2017-06-19T09:25:02+08:00 ] / | SQL: SELECT `typeid` FROM `user` WHERE id=8 LIMIT 1   [ RunTime:0.006331s ]
[ 2017-06-19T09:25:02+08:00 ] / | SQL: SHOW COLUMNS FROM user u [ RunTime:0.006223s ]
[ 2017-06-19T09:25:02+08:00 ] / | SQL: SELECT at.rule FROM user u LEFT JOIN auth_type at on at.id=u.typeid WHERE u.id=8 and at.status=1 LIMIT 1   [ RunTime:0.006177s ]

[ 2017-06-19T09:25:02+08:00 ]  127.0.0.1 /favicon.ico | ERR: (ThinkException) 无法加载模块favicon.ico
[ 2017-06-19T09:25:31+08:00 ]  127.0.0.1 /favicon.ico | ERR: (ThinkException) 无法加载模块favicon.ico
[ 2017-06-19T09:25:31+08:00 ]  127.0.0.1 /favicon.ico | ERR: (ThinkException) 无法加载模块favicon.ico
[ 2017-06-19T09:25:54+08:00 ]  127.0.0.1 /favicon.ico | ERR: (ThinkException) 无法加载模块favicon.ico
[ 2017-06-19T09:25:54+08:00 ]  127.0.0.1 /favicon.ico | ERR: (ThinkException) 无法加载模块favicon.ico
[ 2017-06-19T09:26:21+08:00 ]  127.0.0.1 /favicon.ico | ERR: (ThinkException) 无法加载模块favicon.ico
[ 2017-06-19T09:26:32+08:00 ] 127.0.0.1 /Public/doLogin.html
[ 2017-06-19T09:26:32+08:00 ] /Public/doLogin.html | SQL: SHOW COLUMNS FROM `auth_group` [ RunTime:0.007265s ]
[ 2017-06-19T09:26:32+08:00 ] /Public/doLogin.html | SQL: SELECT * FROM `auth_group` WHERE status=1  [ RunTime:0.007795s ]
[ 2017-06-19T09:26:32+08:00 ] /Public/doLogin.html | SQL: SHOW COLUMNS FROM `user` [ RunTime:0.008530s ]
[ 2017-06-19T09:26:32+08:00 ] /Public/doLogin.html | SQL: SELECT * FROM `user` WHERE username='qjx' LIMIT 1   [ RunTime:0.009928s ]
[ 2017-06-19T09:26:32+08:00 ] /Public/doLogin.html | SQL: SHOW COLUMNS FROM `common` [ RunTime:0.011824s ]
[ 2017-06-19T09:26:32+08:00 ] /Public/doLogin.html | SQL: SHOW COLUMNS FROM `common` [ RunTime:0.011307s ]
[ 2017-06-19T09:26:32+08:00 ] /Public/doLogin.html | SQL: UPDATE `user` SET `lasttime`='2017-06-19 09:26:32',`lastip`='127.0.0.1' WHERE username='qjx' [ RunTime:0.012093s ]
[ 2017-06-19T09:26:32+08:00 ] /Public/doLogin.html | SQL: UPDATE `user` SET `logincount`=logincount+1,`lasttime`='2017-06-19 09:26:32',`lastip`='127.0.0.1' WHERE username='qjx' [ RunTime:0.012880s ]
[ 2017-06-19T09:26:32+08:00 ] /Public/doLogin.html | SQL: SHOW COLUMNS FROM `user_token` [ RunTime:0.009637s ]
[ 2017-06-19T09:26:32+08:00 ] /Public/doLogin.html | SQL: SELECT * FROM `user_token` WHERE userid=qjx LIMIT 1   [ RunTime:0.005553s ]
[ 2017-06-19T09:26:32+08:00 ] /Public/doLogin.html | SQL: INSERT INTO `user_token` (`token`,`username`,`logintime`,`userid`) VALUES ('e2c3e695b6719d5d338802b6522eeaac','qjx','2017-06-19 09:26:32','1') [ RunTime:0.006601s ]
[ 2017-06-19T09:26:32+08:00 ] /Public/doLogin.html | SQL: SHOW COLUMNS FROM `common` [ RunTime:0.006833s ]
[ 2017-06-19T09:26:32+08:00 ] /Public/doLogin.html | SQL: SHOW COLUMNS FROM `user_operate` [ RunTime:0.008170s ]
[ 2017-06-19T09:26:32+08:00 ] /Public/doLogin.html | SQL: INSERT INTO `user_operate` (`status`,`userid`,`remark`,`type`,`ip`,`timeadd`) VALUES (1,'1','用户登录',1,'127.0.0.1','2017-06-19 09:26:32') [ RunTime:0.010065s ]

[ 2017-06-19T09:27:04+08:00 ] 127.0.0.1 /
[ 2017-06-19T09:27:04+08:00 ] / | SQL: SHOW COLUMNS FROM `auth` [ RunTime:0.010056s ]
[ 2017-06-19T09:27:04+08:00 ] / | SQL: SHOW COLUMNS FROM auth_rule ar [ RunTime:0.011335s ]
[ 2017-06-19T09:27:04+08:00 ] / | SQL: SELECT ar.*,u.username as addname FROM auth_rule ar LEFT JOIN user u on u.id=ar.adduser WHERE ar.status=1 and ar.pid != 0 ORDER BY ar.sort asc,ar.timeadd  [ RunTime:0.013254s ]
[ 2017-06-19T09:27:04+08:00 ] / | SQL: SHOW COLUMNS FROM `user` [ RunTime:0.012008s ]
[ 2017-06-19T09:27:04+08:00 ] / | SQL: SELECT `typeid` FROM `user` WHERE id=1 LIMIT 1   [ RunTime:0.007171s ]

[ 2017-06-19T09:27:04+08:00 ]  127.0.0.1 /favicon.ico | ERR: (ThinkException) 无法加载模块favicon.ico
[ 2017-06-19T09:32:58+08:00 ]  127.0.0.1 /favicon.ico | ERR: (ThinkException) 无法加载模块favicon.ico
[ 2017-06-19T09:32:59+08:00 ]  127.0.0.1 /favicon.ico | ERR: (ThinkException) 无法加载模块favicon.ico
[ 2017-06-19T09:33:09+08:00 ] 127.0.0.1 /Public/doLogin.html
[ 2017-06-19T09:33:09+08:00 ] /Public/doLogin.html | SQL: SHOW COLUMNS FROM `auth_group` [ RunTime:0.007854s ]
[ 2017-06-19T09:33:09+08:00 ] /Public/doLogin.html | SQL: SELECT * FROM `auth_group` WHERE status=1  [ RunTime:0.006048s ]
[ 2017-06-19T09:33:09+08:00 ] /Public/doLogin.html | SQL: SHOW COLUMNS FROM `user` [ RunTime:0.007795s ]
[ 2017-06-19T09:33:09+08:00 ] /Public/doLogin.html | SQL: SELECT * FROM `user` WHERE username='qjx' LIMIT 1   [ RunTime:0.007345s ]
[ 2017-06-19T09:33:09+08:00 ] /Public/doLogin.html | SQL: SHOW COLUMNS FROM `common` [ RunTime:0.006218s ]
[ 2017-06-19T09:33:09+08:00 ] /Public/doLogin.html | SQL: SHOW COLUMNS FROM `common` [ RunTime:0.006736s ]
[ 2017-06-19T09:33:09+08:00 ] /Public/doLogin.html | SQL: UPDATE `user` SET `lasttime`='2017-06-19 09:33:09',`lastip`='127.0.0.1' WHERE username='qjx' [ RunTime:0.006721s ]
[ 2017-06-19T09:33:09+08:00 ] /Public/doLogin.html | SQL: UPDATE `user` SET `logincount`=logincount+1,`lasttime`='2017-06-19 09:33:09',`lastip`='127.0.0.1' WHERE username='qjx' [ RunTime:0.005839s ]
[ 2017-06-19T09:33:09+08:00 ] /Public/doLogin.html | SQL: SHOW COLUMNS FROM `user_token` [ RunTime:0.007326s ]
[ 2017-06-19T09:33:09+08:00 ] /Public/doLogin.html | SQL: SELECT * FROM `user_token` WHERE userid=qjx LIMIT 1   [ RunTime:0.005904s ]
[ 2017-06-19T09:33:09+08:00 ] /Public/doLogin.html | SQL: INSERT INTO `user_token` (`token`,`username`,`logintime`,`userid`) VALUES ('055d75b9ac4b087ffd86b29fe6863681','qjx','2017-06-19 09:33:09','1') [ RunTime:0.006733s ]
[ 2017-06-19T09:33:09+08:00 ] /Public/doLogin.html | SQL: SHOW COLUMNS FROM `common` [ RunTime:0.006574s ]
[ 2017-06-19T09:33:09+08:00 ] /Public/doLogin.html | SQL: SHOW COLUMNS FROM `user_operate` [ RunTime:0.007863s ]
[ 2017-06-19T09:33:09+08:00 ] /Public/doLogin.html | SQL: INSERT INTO `user_operate` (`status`,`userid`,`remark`,`type`,`ip`,`timeadd`) VALUES (1,'1','用户登录',1,'127.0.0.1','2017-06-19 09:33:09') [ RunTime:0.009184s ]

[ 2017-06-19T09:33:14+08:00 ]  127.0.0.1 /favicon.ico | ERR: (ThinkException) 无法加载模块favicon.ico
[ 2017-06-19T09:33:16+08:00 ]  127.0.0.1 /favicon.ico | ERR: (ThinkException) 无法加载模块favicon.ico
[ 2017-06-19T09:33:18+08:00 ] 127.0.0.1 /
[ 2017-06-19T09:33:18+08:00 ] / | SQL: SHOW COLUMNS FROM `auth` [ RunTime:0.007072s ]
[ 2017-06-19T09:33:18+08:00 ] / | SQL: SHOW COLUMNS FROM auth_rule ar [ RunTime:0.005780s ]
[ 2017-06-19T09:33:18+08:00 ] / | SQL: SELECT ar.*,u.username as addname FROM auth_rule ar LEFT JOIN user u on u.id=ar.adduser WHERE ar.status=1 and ar.pid != 0 ORDER BY ar.sort asc,ar.timeadd  [ RunTime:0.008493s ]
[ 2017-06-19T09:33:18+08:00 ] / | SQL: SHOW COLUMNS FROM `user` [ RunTime:0.008003s ]
[ 2017-06-19T09:33:18+08:00 ] / | SQL: SELECT `typeid` FROM `user` WHERE id=1 LIMIT 1   [ RunTime:0.006286s ]

[ 2017-06-19T09:33:18+08:00 ]  127.0.0.1 /favicon.ico | ERR: (ThinkException) 无法加载模块favicon.ico
[ 2017-06-19T09:33:20+08:00 ]  127.0.0.1 /favicon.ico | ERR: (ThinkException) 无法加载模块favicon.ico
[ 2017-06-19T09:33:20+08:00 ]  127.0.0.1 /favicon.ico | ERR: (ThinkException) 无法加载模块favicon.ico
[ 2017-06-19T09:34:17+08:00 ] 127.0.0.1 /Public/doLogin.html
[ 2017-06-19T09:34:17+08:00 ] /Public/doLogin.html | SQL: SHOW COLUMNS FROM `auth_group` [ RunTime:0.005864s ]
[ 2017-06-19T09:34:17+08:00 ] /Public/doLogin.html | SQL: SELECT * FROM `auth_group` WHERE status=1  [ RunTime:0.005114s ]
[ 2017-06-19T09:34:17+08:00 ] /Public/doLogin.html | SQL: SHOW COLUMNS FROM `user` [ RunTime:0.012899s ]
[ 2017-06-19T09:34:17+08:00 ] /Public/doLogin.html | SQL: SELECT * FROM `user` WHERE username='qjx' LIMIT 1   [ RunTime:0.005655s ]
[ 2017-06-19T09:34:17+08:00 ] /Public/doLogin.html | SQL: SHOW COLUMNS FROM `common` [ RunTime:0.005386s ]
[ 2017-06-19T09:34:17+08:00 ] /Public/doLogin.html | SQL: SHOW COLUMNS FROM `common` [ RunTime:0.005393s ]
[ 2017-06-19T09:34:17+08:00 ] /Public/doLogin.html | SQL: UPDATE `user` SET `lasttime`='2017-06-19 09:34:17',`lastip`='127.0.0.1' WHERE username='qjx' [ RunTime:0.005423s ]
[ 2017-06-19T09:34:17+08:00 ] /Public/doLogin.html | SQL: UPDATE `user` SET `logincount`=logincount+1,`lasttime`='2017-06-19 09:34:17',`lastip`='127.0.0.1' WHERE username='qjx' [ RunTime:0.005154s ]
[ 2017-06-19T09:34:17+08:00 ] /Public/doLogin.html | SQL: SHOW COLUMNS FROM `user_token` [ RunTime:0.005994s ]
[ 2017-06-19T09:34:17+08:00 ] /Public/doLogin.html | SQL: SELECT * FROM `user_token` WHERE userid=qjx LIMIT 1   [ RunTime:0.005507s ]
[ 2017-06-19T09:34:17+08:00 ] /Public/doLogin.html | SQL: INSERT INTO `user_token` (`token`,`username`,`logintime`,`userid`) VALUES ('2b3f0c8f21f82d387c45baeca287c396','qjx','2017-06-19 09:34:17','1') [ RunTime:0.004881s ]
[ 2017-06-19T09:34:17+08:00 ] /Public/doLogin.html | SQL: SHOW COLUMNS FROM `common` [ RunTime:0.005425s ]
[ 2017-06-19T09:34:17+08:00 ] /Public/doLogin.html | SQL: SHOW COLUMNS FROM `user_operate` [ RunTime:0.006405s ]
[ 2017-06-19T09:34:17+08:00 ] /Public/doLogin.html | SQL: INSERT INTO `user_operate` (`status`,`userid`,`remark`,`type`,`ip`,`timeadd`) VALUES (1,'1','用户登录',1,'127.0.0.1','2017-06-19 09:34:17') [ RunTime:0.009574s ]

[ 2017-06-19T09:35:29+08:00 ]  127.0.0.1 /favicon.ico | ERR: (ThinkException) 无法加载模块favicon.ico
[ 2017-06-19T09:35:38+08:00 ]  127.0.0.1 /Public/index | ERR: (ThinkException) 模板不存在[E:/project/newjieba1/channelmanager/Tpl/theme_2017/Public/index.html]
[ 2017-06-19T09:35:38+08:00 ]  127.0.0.1 /favicon.ico | ERR: (ThinkException) 无法加载模块favicon.ico
[ 2017-06-19T09:35:58+08:00 ]  127.0.0.1 /favicon.ico | ERR: (ThinkException) 无法加载模块favicon.ico
[ 2017-06-19T09:37:24+08:00 ]  127.0.0.1 /favicon.ico | ERR: (ThinkException) 无法加载模块favicon.ico
[ 2017-06-19T09:37:24+08:00 ]  127.0.0.1 /favicon.ico | ERR: (ThinkException) 无法加载模块favicon.ico
[ 2017-06-19T09:37:25+08:00 ]  127.0.0.1 /favicon.ico | ERR: (ThinkException) 无法加载模块favicon.ico
[ 2017-06-19T09:37:26+08:00 ]  127.0.0.1 /favicon.ico | ERR: (ThinkException) 无法加载模块favicon.ico
[ 2017-06-19T09:37:43+08:00 ]  127.0.0.1 /favicon.ico | ERR: (ThinkException) 无法加载模块favicon.ico
[ 2017-06-19T09:37:49+08:00 ]  127.0.0.1 /favicon.ico | ERR: (ThinkException) 无法加载模块favicon.ico
[ 2017-06-19T10:26:29+08:00 ]  127.0.0.1 /favicon.ico | ERR: (ThinkException) 无法加载模块favicon.ico
[ 2017-06-19T10:26:33+08:00 ] 127.0.0.1 /
[ 2017-06-19T10:26:33+08:00 ] / | SQL: SHOW COLUMNS FROM `auth` [ RunTime:0.006450s ]
[ 2017-06-19T10:26:33+08:00 ] / | SQL: SHOW COLUMNS FROM auth_rule ar [ RunTime:0.005267s ]
[ 2017-06-19T10:26:33+08:00 ] / | SQL: SELECT ar.*,u.username as addname FROM auth_rule ar LEFT JOIN user u on u.id=ar.adduser WHERE ar.status=1 and ar.pid != 0 ORDER BY ar.sort asc,ar.timeadd  [ RunTime:0.006687s ]
[ 2017-06-19T10:26:33+08:00 ] / | SQL: SHOW COLUMNS FROM `user` [ RunTime:0.006291s ]
[ 2017-06-19T10:26:33+08:00 ] / | SQL: SELECT `typeid` FROM `user` WHERE id=1 LIMIT 1   [ RunTime:0.005322s ]

[ 2017-06-19T10:26:34+08:00 ]  127.0.0.1 /favicon.ico | ERR: (ThinkException) 无法加载模块favicon.ico
[ 2017-06-19T10:26:38+08:00 ]  127.0.0.1 /favicon.ico | ERR: (ThinkException) 无法加载模块favicon.ico
[ 2017-06-19T10:26:38+08:00 ]  127.0.0.1 /favicon.ico | ERR: (ThinkException) 无法加载模块favicon.ico
[ 2017-06-19T10:26:41+08:00 ]  127.0.0.1 /favicon.ico | ERR: (ThinkException) 无法加载模块favicon.ico
[ 2017-06-19T10:26:41+08:00 ]  127.0.0.1 /favicon.ico | ERR: (ThinkException) 无法加载模块favicon.ico
[ 2017-06-19T10:28:05+08:00 ]  127.0.0.1 /favicon.ico | ERR: (ThinkException) 无法加载模块favicon.ico
[ 2017-06-19T10:28:35+08:00 ] 127.0.0.1 /Public/doLogin.html
[ 2017-06-19T10:28:35+08:00 ] /Public/doLogin.html | SQL: SHOW COLUMNS FROM `auth_group` [ RunTime:0.006903s ]
[ 2017-06-19T10:28:35+08:00 ] /Public/doLogin.html | SQL: SELECT * FROM `auth_group` WHERE status=1  [ RunTime:0.004582s ]
[ 2017-06-19T10:28:35+08:00 ] /Public/doLogin.html | SQL: SHOW COLUMNS FROM `user` [ RunTime:0.006373s ]
[ 2017-06-19T10:28:35+08:00 ] /Public/doLogin.html | SQL: SELECT * FROM `user` WHERE username='qjx' LIMIT 1   [ RunTime:0.005348s ]
[ 2017-06-19T10:28:35+08:00 ] /Public/doLogin.html | SQL: SHOW COLUMNS FROM `common` [ RunTime:0.005020s ]
[ 2017-06-19T10:28:35+08:00 ] /Public/doLogin.html | SQL: SHOW COLUMNS FROM `common` [ RunTime:0.004853s ]
[ 2017-06-19T10:28:35+08:00 ] /Public/doLogin.html | SQL: UPDATE `user` SET `lasttime`='2017-06-19 10:28:35',`lastip`='127.0.0.1' WHERE username='qjx' [ RunTime:0.005580s ]
[ 2017-06-19T10:28:35+08:00 ] /Public/doLogin.html | SQL: UPDATE `user` SET `logincount`=logincount+1,`lasttime`='2017-06-19 10:28:35',`lastip`='127.0.0.1' WHERE username='qjx' [ RunTime:0.004478s ]
[ 2017-06-19T10:28:35+08:00 ] /Public/doLogin.html | SQL: SHOW COLUMNS FROM `user_token` [ RunTime:0.005334s ]
[ 2017-06-19T10:28:35+08:00 ] /Public/doLogin.html | SQL: SELECT * FROM `user_token` WHERE userid=qjx LIMIT 1   [ RunTime:0.004297s ]
[ 2017-06-19T10:28:35+08:00 ] /Public/doLogin.html | SQL: INSERT INTO `user_token` (`token`,`username`,`logintime`,`userid`) VALUES ('17ebb9cf8b5f0636a4e56f8f559e4772','qjx','2017-06-19 10:28:35','1') [ RunTime:0.005225s ]
[ 2017-06-19T10:28:35+08:00 ] /Public/doLogin.html | SQL: SHOW COLUMNS FROM `common` [ RunTime:0.005678s ]

[ 2017-06-19T10:30:18+08:00 ] 127.0.0.1 /Public/doLogin.html
[ 2017-06-19T10:30:18+08:00 ] /Public/doLogin.html | SQL: SHOW COLUMNS FROM `auth_group` [ RunTime:0.007069s ]
[ 2017-06-19T10:30:18+08:00 ] /Public/doLogin.html | SQL: SELECT * FROM `auth_group` WHERE status=1  [ RunTime:0.007781s ]
[ 2017-06-19T10:30:18+08:00 ] /Public/doLogin.html | SQL: SHOW COLUMNS FROM `user` [ RunTime:0.007982s ]
[ 2017-06-19T10:30:18+08:00 ] /Public/doLogin.html | SQL: SELECT * FROM `user` WHERE username='qjx' LIMIT 1   [ RunTime:0.006421s ]
[ 2017-06-19T10:30:18+08:00 ] /Public/doLogin.html | SQL: SHOW COLUMNS FROM `common` [ RunTime:0.007035s ]
[ 2017-06-19T10:30:18+08:00 ] /Public/doLogin.html | SQL: SHOW COLUMNS FROM `common` [ RunTime:0.006813s ]
[ 2017-06-19T10:30:18+08:00 ] /Public/doLogin.html | SQL: UPDATE `user` SET `lasttime`='2017-06-19 10:30:18',`lastip`='127.0.0.1' WHERE username='qjx' [ RunTime:0.006062s ]
[ 2017-06-19T10:30:18+08:00 ] /Public/doLogin.html | SQL: UPDATE `user` SET `logincount`=logincount+1,`lasttime`='2017-06-19 10:30:18',`lastip`='127.0.0.1' WHERE username='qjx' [ RunTime:0.006316s ]
[ 2017-06-19T10:30:18+08:00 ] /Public/doLogin.html | SQL: SHOW COLUMNS FROM `user_token` [ RunTime:0.007016s ]
[ 2017-06-19T10:30:18+08:00 ] /Public/doLogin.html | SQL: SELECT * FROM `user_token` WHERE userid=qjx LIMIT 1   [ RunTime:0.005666s ]
[ 2017-06-19T10:30:18+08:00 ] /Public/doLogin.html | SQL: INSERT INTO `user_token` (`token`,`username`,`logintime`,`userid`) VALUES ('0e8a435e92f97225a39332118d5afdb4','qjx','2017-06-19 10:30:18','1') [ RunTime:0.006259s ]
[ 2017-06-19T10:30:18+08:00 ] /Public/doLogin.html | SQL: SHOW COLUMNS FROM `common` [ RunTime:0.007584s ]

[ 2017-06-19T10:30:53+08:00 ]  127.0.0.1 /favicon.ico | ERR: (ThinkException) 无法加载模块favicon.ico
[ 2017-06-19T10:30:56+08:00 ] 127.0.0.1 /Public/doLogin.html
[ 2017-06-19T10:30:56+08:00 ] /Public/doLogin.html | SQL: SHOW COLUMNS FROM `auth_group` [ RunTime:0.008587s ]
[ 2017-06-19T10:30:56+08:00 ] /Public/doLogin.html | SQL: SELECT * FROM `auth_group` WHERE status=1  [ RunTime:0.008094s ]
[ 2017-06-19T10:30:56+08:00 ] /Public/doLogin.html | SQL: SHOW COLUMNS FROM `user` [ RunTime:0.008840s ]
[ 2017-06-19T10:30:56+08:00 ] /Public/doLogin.html | SQL: SELECT * FROM `user` WHERE username='qjx' LIMIT 1   [ RunTime:0.007700s ]
[ 2017-06-19T10:30:56+08:00 ] /Public/doLogin.html | SQL: SHOW COLUMNS FROM `common` [ RunTime:0.008180s ]
[ 2017-06-19T10:30:56+08:00 ] /Public/doLogin.html | SQL: SHOW COLUMNS FROM `common` [ RunTime:0.007717s ]
[ 2017-06-19T10:30:56+08:00 ] /Public/doLogin.html | SQL: UPDATE `user` SET `lasttime`='2017-06-19 10:30:56',`lastip`='127.0.0.1' WHERE username='qjx' [ RunTime:0.007302s ]
